nombre;abono;distrito;modalidad;mes;anio;fecha;alumno;edad;pago;menor_cantidad;adolescentes_cantidad;adultos_cantidad;all;nombre_sede;count_sede1;count_sede2;count_sede3;taller
Michelle;200;Villa el Salvador;Verano;Julio;2019;21/07/2019;Vincent;11;Yape;1;0;0;1;Sede 3;0;0;1;Comic
Paula;200;Villa el Salvador;Escolar;Diciembre;2019;24/04/2019;Samantha;11;Yape;1;0;0;1;Sede 2;0;1;0;Lettering
Derrick;200;Villa el Salvador;Primavera;Noviembre;2019;14/02/2019;Michelle;11;Efectivo;1;0;0;1;Sede 3;0;0;1;Manga
Scott;200;SJL;Otonio;Setiembre;2019;21/10/2019;Angela;11;Efectivo;1;0;0;1;Sede 1;1;0;0;Manga
Patrick;200;Brenia;Invierno;Octubre;2019;12/08/2019;Linda;11;PLIN;1;0;0;1;Sede 3;0;0;1;Dibujo
Mark;200;Surco;Verano;Noviembre;2020;19/10/2020;Katrina;11;Efectivo;1;0;0;1;Sede 3;0;0;1;Pintura
Charles;200;Brenia;Verano;Mayo;2020;3/03/2020;Kerri;11;Efectivo;1;0;0;1;Sede 3;0;0;1;Dibujo
Charles;200;Comas;Escolar;Mayo;2020;5/04/2020;Tanya;11;BCP;1;0;0;1;Sede 1;1;0;0;Lettering
David;200;Brenia;Invierno;Diciembre;2020;24/07/2020;Daniel;11;Scotiabank;1;0;0;1;Sede 2;0;1;0;Pintura
Emily;200;Miraflores;Otonio;Mayo;2020;1/06/2020;Jeremy;11;Efectivo;1;0;0;1;Sede 1;1;0;0;Manga
Jeffrey;200;Villa el Salvador;Escolar;Setiembre;2020;16/04/2020;Emily;11;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Jaime;200;SJL;Verano;Diciembre;2020;1/03/2020;Melissa;11;BVBA;1;0;0;1;Sede 2;0;1;0;Manga
Amanda;200;Villa el Salvador;Escolar;Enero;2020;31/08/2020;Lisa;11;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Janet;200;Comas;Otonio;Enero;2020;5/04/2020;Jessica;11;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Christopher;200;SJL;Invierno;Setiembre;2020;19/01/2020;Kathryn;11;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Walter;200;Brenia;Verano;Setiembre;2020;19/04/2020;Samantha;11;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Margaret;200;Brenia;Primavera;Agosto;2020;27/01/2020;Cody;11;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Dennis;200;Molina;Otonio;Noviembre;2020;15/06/2020;Harry;11;Scotiabank;1;0;0;1;Sede 1;1;0;0;Manga
Ricardo;200;Surco;Escolar;Agosto;2020;4/08/2020;Brenda;11;Efectivo;1;0;0;1;Sede 2;0;1;0;Lettering
Amanda;200;Surco;Verano;Mayo;2020;7/07/2020;Adam;11;PLIN;1;0;0;1;Sede 3;0;0;1;Pintura
Jennifer;200;SJL;Otonio;Setiembre;2020;27/01/2020;Jessica;11;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Carolyn;200;Brenia;Primavera;Agosto;2020;17/05/2020;Joy;11;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Brittany;200;Brenia;Primavera;Julio;2020;2/12/2020;Kelly;11;BVBA;1;0;0;1;Sede 3;0;0;1;Comic
Kimberly;200;Brenia;Verano;Setiembre;2020;14/07/2020;Richard;11;BVBA;1;0;0;1;Sede 2;0;1;0;Manga
Christopher;200;Brenia;Escolar;Enero;2020;12/03/2020;Kiara;11;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Melissa;200;Surco;Primavera;Abril;2020;18/11/2020;Amy;11;Yape;1;0;0;1;Sede 1;1;0;0;Pintura
Carly;200;Brenia;Escolar;Mayo;2020;8/08/2020;Steve;11;Efectivo;1;0;0;1;Sede 3;0;0;1;Comic
Brian;200;Villa el Salvador;Primavera;Enero;2020;20/08/2020;Jennifer;11;Scotiabank;1;0;0;1;Sede 3;0;0;1;Comic
Kenneth;200;Surco;Verano;Junio;2020;12/02/2020;Matthew;11;PLIN;1;0;0;1;Sede 3;0;0;1;Pintura
Mark;200;Miraflores;Verano;Agosto;2020;7/06/2020;Wendy;11;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Michaela;200;Villa el Salvador;Verano;Noviembre;2020;21/06/2020;Elizabeth;11;Efectivo;1;0;0;1;Sede 3;0;0;1;Dibujo
Kara;200;Brenia;Verano;Julio;2020;9/03/2020;James;11;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Danielle;200;SJL;Verano;Diciembre;2020;13/04/2020;Tracie;11;Efectivo;1;0;0;1;Sede 2;0;1;0;Pintura
Nichole;200;Molina;Primavera;Setiembre;2023;28/03/2023;Victoria;13;PLIN;0;1;0;1;Sede 2;0;1;0;Pintura
Ryan;200;Miraflores;Otonio;Setiembre;2023;11/05/2023;Natasha;13;Yape;0;1;0;1;Sede 2;0;1;0;Manga
Samantha;200;Villa el Salvador;Verano;Febrero;2023;14/09/2023;Michael;11;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Brent;200;Surco;Primavera;Setiembre;2023;24/06/2023;Amanda;11;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Thomas;200;Villa el Salvador;Primavera;Mayo;2023;27/04/2023;Michael;11;Yape;1;0;0;1;Sede 3;0;0;1;Manga
Ryan;200;Miraflores;Otonio;Setiembre;2023;2/11/2023;Ryan;13;PLIN;0;1;0;1;Sede 1;1;0;0;Manga
Jennifer;200;Brenia;Invierno;Setiembre;2023;9/01/2023;Erin;11;BVBA;1;0;0;1;Sede 3;0;0;1;Manga
John;200;Miraflores;Otonio;Setiembre;2023;14/04/2023;David;13;BVBA;0;1;0;1;Sede 3;0;0;1;Manga
Jason;200;Surco;Otonio;Julio;2023;22/01/2023;Kathryn;11;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Michelle;200;Molina;Invierno;Mayo;2023;16/05/2023;Jason;11;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Alison;200;SJL;Otonio;Junio;2023;8/08/2023;Michelle;11;BCP;1;0;0;1;Sede 3;0;0;1;Lettering
Wyatt;200;Molina;Verano;Marzo;2023;12/08/2023;John;11;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Patricia;200;Molina;Primavera;Enero;2023;2/03/2023;Kayla;11;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Carl;200;Villa el Salvador;Invierno;Marzo;2023;28/08/2023;Robin;11;PLIN;1;0;0;1;Sede 2;0;1;0;Manga
Jeff;200;Comas;Verano;Enero;2022;2/01/2022;Lisa;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Nathan;200;SJL;Verano;Enero;2022;2/01/2022;Monica;10;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Kayla;200;Surco;Verano;Enero;2022;2/01/2022;Mark;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
David;200;Molina;Verano;Enero;2022;2/01/2022;Nathan;10;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Samuel;200;Comas;Verano;Enero;2022;2/01/2022;Jordan;10;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Lauren;200;SJL;Verano;Enero;2022;2/01/2022;Judy;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Ashley;200;Comas;Verano;Enero;2022;2/01/2022;Ian;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Gina;200;Surco;Verano;Enero;2022;2/01/2022;Rachel;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
William;200;Comas;Verano;Enero;2022;2/01/2022;Rebecca;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Kathleen;200;SJL;Verano;Enero;2022;2/01/2022;Cody;10;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Monica;200;Surco;Verano;Enero;2022;2/01/2022;Mary;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
Kimberly;200;Molina;Verano;Enero;2022;2/01/2022;Mary;10;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Bradley;200;Comas;Verano;Enero;2022;2/01/2022;Mackenzie;10;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Joshua;200;SJL;Verano;Enero;2022;2/01/2022;Jenna;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Michelle;200;Comas;Verano;Enero;2022;2/01/2022;Andrew;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Benjamin;200;Surco;Verano;Enero;2022;2/01/2022;David;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Samuel;200;Comas;Verano;Enero;2022;2/01/2022;Jessica;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Christopher;200;SJL;Verano;Enero;2022;2/01/2022;Sandra;10;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Jared;200;Surco;Verano;Enero;2022;2/01/2022;Jackie;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
Theresa;200;Molina;Verano;Enero;2022;2/01/2022;Audrey;10;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Michelle;200;Comas;Verano;Enero;2022;2/01/2022;Kathryn;10;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Marissa;200;SJL;Verano;Enero;2022;2/01/2022;Jessica;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Vincent;200;Comas;Verano;Enero;2022;2/01/2022;Adam;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Kathryn;200;Surco;Verano;Enero;2022;2/01/2022;John;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Jeff;200;Comas;Verano;Febrero;2022;2/02/2022;Lisa;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Nathan;200;SJL;Verano;Febrero;2022;2/02/2022;Monica;10;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Kayla;200;Surco;Verano;Febrero;2022;2/02/2022;Mark;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
David;200;Molina;Verano;Febrero;2022;2/02/2022;Nathan;10;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Samuel;200;Comas;Verano;Febrero;2022;2/02/2022;Jordan;10;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Lauren;200;SJL;Escolar;Febrero;2022;2/02/2022;Judy;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Ashley;200;Comas;Escolar;Febrero;2022;2/02/2022;Ian;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Gina;200;Surco;Escolar;Febrero;2022;2/02/2022;Rachel;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
William;200;Comas;Verano;Febrero;2022;2/02/2022;Rebecca;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Kathleen;200;SJL;Verano;Febrero;2022;2/02/2022;Cody;10;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Monica;200;Surco;Verano;Febrero;2022;2/02/2022;Mary;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
Kimberly;200;Molina;Verano;Febrero;2022;2/02/2022;Mary;10;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Bradley;200;Comas;Verano;Febrero;2022;2/02/2022;Mackenzie;10;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Joshua;200;SJL;Verano;Febrero;2022;2/02/2022;Jenna;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Michelle;200;Comas;Verano;Febrero;2022;2/02/2022;Andrew;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Benjamin;200;Surco;Verano;Febrero;2022;2/02/2022;David;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Samuel;200;Comas;Verano;Febrero;2022;2/02/2022;Jessica;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Christopher;200;SJL;Verano;Febrero;2022;2/02/2022;Sandra;10;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Jared;200;Surco;Verano;Febrero;2022;2/02/2022;Jackie;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
Theresa;200;Molina;Verano;Febrero;2022;2/02/2022;Audrey;10;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Michelle;200;Comas;Verano;Febrero;2022;2/02/2022;Kathryn;10;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Marissa;200;SJL;Verano;Febrero;2022;2/02/2022;Jessica;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Vincent;200;Comas;Verano;Febrero;2022;2/02/2022;Adam;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Kathryn;200;Surco;Verano;Febrero;2022;2/02/2022;John;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Marissa;200;SJL;Verano;Febrero;2022;2/02/2022;Jessica;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Vincent;200;Comas;Verano;Febrero;2022;2/02/2022;Adam;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Kathryn;200;Surco;Verano;Febrero;2022;2/02/2022;John;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Marissa;200;SJL;Verano;Febrero;2022;2/02/2022;Jessica;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Vincent;200;Comas;Verano;Febrero;2022;2/02/2022;Adam;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Kathryn;200;Surco;Verano;Febrero;2022;2/02/2022;John;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Jeff;200;Comas;Escolar;Marzo;2022;8/03/2022;Lisa;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Nathan;200;SJL;Escolar;Marzo;2022;8/03/2022;Monica;10;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Kayla;200;Surco;Escolar;Marzo;2022;8/03/2022;Mark;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
David;200;Molina;Escolar;Marzo;2022;8/03/2022;Nathan;10;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Samuel;200;Comas;Escolar;Marzo;2022;8/03/2022;Jordan;10;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
William;200;Comas;Escolar;Marzo;2022;8/03/2022;Rebecca;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Joshua;200;SJL;Escolar;Marzo;2022;8/03/2022;Jenna;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Michelle;200;Comas;Escolar;Marzo;2022;8/03/2022;Andrew;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Marissa;200;SJL;Escolar;Marzo;2022;8/03/2022;Jessica;10;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Vincent;200;Comas;Escolar;Marzo;2022;8/03/2022;Adam;10;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Kathryn;200;Surco;Escolar;Marzo;2022;8/03/2022;John;10;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Sarah;200;Molina;Invierno;Febrero;2019;24/03/2019;Latoya;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Dibujo
Kimberly;200;Miraflores;Invierno;Junio;2019;28/09/2019;William;10;PLIN;1;0;0;1;Sede 1;1;0;0;Lettering
Melissa;200;SJL;Verano;Marzo;2019;24/02/2019;Lisa;10;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Taylor;200;Molina;Primavera;Setiembre;2019;1/03/2019;Christopher;10;Yape;1;0;0;1;Sede 2;0;1;0;Manga
Michael;200;Miraflores;Primavera;Diciembre;2019;15/05/2019;Keith;10;Efectivo;1;0;0;1;Sede 3;0;0;1;Lettering
Kevin;200;Villa el Salvador;Otonio;Junio;2019;4/06/2019;Kimberly;10;PLIN;1;0;0;1;Sede 3;0;0;1;Pintura
Thomas;200;Villa el Salvador;Primavera;Mayo;2019;19/10/2019;Linda;10;BVBA;1;0;0;1;Sede 1;1;0;0;Dibujo
Amy;200;Villa el Salvador;Verano;Julio;2019;27/04/2019;Jessica;10;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Kevin;200;Villa el Salvador;Otonio;Agosto;2019;8/11/2019;Paul;10;BVBA;1;0;0;1;Sede 1;1;0;0;Pintura
Yesenia;200;SJL;Otonio;Agosto;2019;24/07/2019;Leslie;10;Scotiabank;1;0;0;1;Sede 1;1;0;0;Pintura
Sabrina;200;Brenia;Otonio;Junio;2019;10/07/2019;Ian;10;PLIN;1;0;0;1;Sede 2;0;1;0;Dibujo
Leah;200;SJL;Invierno;Diciembre;2019;16/10/2019;Amanda;10;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Joseph;200;Brenia;Otonio;Setiembre;2019;18/09/2019;Laurie;10;BVBA;1;0;0;1;Sede 2;0;1;0;Dibujo
Tony;200;Villa el Salvador;Otonio;Agosto;2019;13/04/2019;Julian;10;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Doris;200;Miraflores;Verano;Julio;2019;19/11/2019;David;10;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Connor;200;Surco;Primavera;Marzo;2019;28/09/2019;Timothy;10;PLIN;1;0;0;1;Sede 3;0;0;1;Pintura
Shaun;200;SJL;Invierno;Julio;2019;27/01/2019;Dustin;10;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Michele;200;Comas;Escolar;Agosto;2019;14/06/2019;Elizabeth;10;Scotiabank;1;0;0;1;Sede 2;0;1;0;Dibujo
Jason;200;Villa el Salvador;Verano;Julio;2019;3/02/2019;Rhonda;10;Efectivo;1;0;0;1;Sede 3;0;0;1;Lettering
Sylvia;200;SJL;Escolar;Mayo;2019;26/04/2019;James;10;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Kenneth;200;Brenia;Escolar;Octubre;2019;10/02/2019;Luke;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Andrea;200;Comas;Verano;Marzo;2019;3/07/2019;Nancy;10;Scotiabank;1;0;0;1;Sede 1;1;0;0;Manga
John;200;Villa el Salvador;Invierno;Diciembre;2019;24/02/2019;Wesley;10;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Sharon;200;Brenia;Otonio;Diciembre;2019;7/07/2019;Amber;10;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Eric;200;Miraflores;Escolar;Noviembre;2019;22/12/2019;Alyssa;10;BCP;1;0;0;1;Sede 1;1;0;0;Manga
Dalton;200;Molina;Verano;Marzo;2019;15/10/2019;Brandi;10;PLIN;1;0;0;1;Sede 3;0;0;1;Comic
Jordan;200;Molina;Otonio;Enero;2019;3/05/2019;Jennifer;10;Scotiabank;1;0;0;1;Sede 3;0;0;1;Lettering
Kevin;200;SJL;Escolar;Diciembre;2019;17/08/2019;Elizabeth;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Manga
Jennifer;200;SJL;Escolar;Junio;2019;14/10/2019;Michael;10;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Ashley;200;Surco;Primavera;Junio;2019;5/01/2019;Stephen;10;PLIN;1;0;0;1;Sede 1;1;0;0;Lettering
John;200;Surco;Escolar;Setiembre;2020;19/04/2020;Brett;10;BCP;1;0;0;1;Sede 1;1;0;0;Manga
Michelle;200;Comas;Otonio;Diciembre;2020;1/07/2020;Christopher;10;PLIN;1;0;0;1;Sede 3;0;0;1;Manga
Erin;200;Miraflores;Verano;Diciembre;2020;9/01/2020;Tony;10;Efectivo;1;0;0;1;Sede 2;0;1;0;Lettering
Erin;200;Comas;Verano;Enero;2020;28/04/2020;David;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Dibujo
Michele;200;Comas;Invierno;Mayo;2020;5/12/2020;Meredith;10;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Gabrielle;200;Comas;Primavera;Marzo;2020;19/01/2020;Teresa;10;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Steven;200;Miraflores;Primavera;Noviembre;2020;10/08/2020;Susan;10;Efectivo;1;0;0;1;Sede 2;0;1;0;Pintura
Vincent;200;Comas;Otonio;Setiembre;2020;14/05/2020;Jesus;10;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Christine;200;Miraflores;Escolar;Octubre;2020;7/02/2020;Abril;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
David;200;SJL;Invierno;Julio;2020;15/01/2020;Leslie;10;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Joyce;200;Molina;Primavera;Junio;2020;3/02/2020;Theresa;10;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Susan;200;Molina;Invierno;Abril;2023;11/06/2023;Steven;10;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Anthony;200;Miraflores;Escolar;Julio;2023;30/05/2023;Carrie;10;BCP;1;0;0;1;Sede 3;0;0;1;Comic
Eric;200;Molina;Otonio;Agosto;2023;22/02/2023;Alice;10;PLIN;1;0;0;1;Sede 1;1;0;0;Pintura
Thomas;200;Comas;Otonio;Setiembre;2023;4/02/2023;Joshua;10;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Matthew;200;SJL;Escolar;Junio;2023;13/08/2023;Carolyn;10;BVBA;1;0;0;1;Sede 2;0;1;0;Dibujo
Chelsea;200;Brenia;Verano;Setiembre;2023;25/12/2023;Ryan;12;PLIN;0;1;0;1;Sede 3;0;0;1;Dibujo
Elizabeth;200;Brenia;Otonio;Setiembre;2023;7/11/2023;Donna;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Kevin;200;Miraflores;Otonio;Octubre;2023;10/07/2023;Jessica;10;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Christina;200;Villa el Salvador;Primavera;Abril;2023;16/03/2023;Sheryl;10;Efectivo;1;0;0;1;Sede 2;0;1;0;Lettering
Brandon;200;Villa el Salvador;Escolar;Octubre;2023;18/01/2023;Carla;10;Efectivo;1;0;0;1;Sede 3;0;0;1;Comic
Kelly;200;Molina;Primavera;Enero;2023;14/02/2023;James;10;Yape;1;0;0;1;Sede 1;1;0;0;Dibujo
Vincent;200;Molina;Invierno;Setiembre;2023;9/01/2023;Heather;12;Yape;0;1;0;1;Sede 1;1;0;0;Dibujo
Brandy;200;Brenia;Verano;Agosto;2023;22/09/2023;Nicole;10;Yape;1;0;0;1;Sede 2;0;1;0;Lettering
Laura;200;Brenia;Escolar;Enero;2023;8/05/2023;Elizabeth;10;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Mary;200;Miraflores;Primavera;Abril;2023;23/04/2023;Christine;10;Scotiabank;1;0;0;1;Sede 2;0;1;0;Pintura
Shelly;200;Brenia;Invierno;Enero;2023;27/03/2023;Crystal;10;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Christina;200;SJL;Primavera;Junio;2023;4/09/2023;Janet;10;BVBA;1;0;0;1;Sede 2;0;1;0;Dibujo
Stefanie;200;SJL;Otonio;Julio;2023;11/12/2023;Michelle;10;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
Robert;200;Miraflores;Escolar;Setiembre;2023;26/09/2023;James;12;Scotiabank;0;1;0;1;Sede 1;1;0;0;Comic
Ashley;200;Miraflores;Verano;Enero;2022;2/01/2022;Theresa;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Danielle;200;Comas;Verano;Enero;2022;2/01/2022;Ana;9;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Paula;200;SJL;Verano;Enero;2022;2/01/2022;Amanda;9;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Kayla;200;Villa el Salvador;Verano;Enero;2022;2/01/2022;Barbara;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Louis;200;Surco;Verano;Enero;2022;2/01/2022;Derek;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Melissa;200;Miraflores;Verano;Enero;2022;2/01/2022;Michael;9;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
William;200;Comas;Verano;Enero;2022;2/01/2022;Lori;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Ashley;200;Surco;Verano;Enero;2022;2/01/2022;Jerry;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Christine;200;Miraflores;Verano;Enero;2022;2/01/2022;Mary;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Charles;200;Molina;Verano;Enero;2022;2/01/2022;Amber;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Monica;200;Miraflores;Verano;Enero;2022;2/01/2022;Terri;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Juan;200;Comas;Verano;Enero;2022;2/01/2022;Kathleen;9;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Kenneth;200;SJL;Verano;Enero;2022;2/01/2022;Frank;9;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Robert;200;Villa el Salvador;Verano;Enero;2022;2/01/2022;Daniel;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Matthew;200;Surco;Verano;Enero;2022;2/01/2022;Krystal;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Charles;200;Miraflores;Verano;Enero;2022;2/01/2022;James;9;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Tanner;200;Comas;Verano;Enero;2022;2/01/2022;Charles;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Beth;200;Surco;Verano;Enero;2022;2/01/2022;Jessica;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Lindsay;200;Miraflores;Verano;Enero;2022;2/01/2022;Samuel;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Sharon;200;Molina;Verano;Enero;2022;2/01/2022;Zachary;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Vincent;200;Miraflores;Verano;Enero;2022;2/01/2022;Lisa;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Bryan;200;Comas;Verano;Enero;2022;2/01/2022;Amanda;9;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Matthew;200;SJL;Verano;Enero;2022;2/01/2022;Joshua;9;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Gail;200;Villa el Salvador;Verano;Enero;2022;2/01/2022;Louis;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Allison;200;Surco;Verano;Enero;2022;2/01/2022;Bridget;9;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Wayne;200;Miraflores;Verano;Enero;2022;2/01/2022;Jeremy;9;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Valerie;200;Comas;Verano;Enero;2022;2/01/2022;Mary;9;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Daniel;200;Surco;Verano;Enero;2022;2/01/2022;Melissa;9;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Joseph;200;Miraflores;Verano;Enero;2022;2/01/2022;Angie;9;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Amanda;200;Molina;Verano;Enero;2022;2/01/2022;Judy;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Ashley;200;Miraflores;Verano;Febrero;2022;2/02/2022;Theresa;9;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Danielle;200;Comas;Verano;Febrero;2022;2/02/2022;Ana;9;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Paula;200;SJL;Verano;Febrero;2022;2/02/2022;Amanda;9;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Kayla;200;Villa el Salvador;Verano;Febrero;2022;2/02/2022;Barbara;9;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
